Instance	SSIRA avg diff	IIRA avg diff	SSIRA avg cost/improvement	IIRA avg cost/improvement
instance01	9.82830459770115	12.664787408973455	nan	nan
instance02	9.601831896551724	13.318754373687893	7.6148194050991505	3.615903489427941
instance03	8.403225806451612	6.105633802816902	6.07258064516129	6.531894133430907
instance04	11.769668136458575	7.50212044105174	14.174648723530577	8.330013280212484
instance05	3.811200716845878	0.8847275518035305	9.25890139987827	0.7285902503293809
instance06	27.25911185588605	15.891761975799769	45.016129032258064	0.40158730158730155
instance07	15.806799815285153	6.867722772277227	21.93081222056632	4.92806577848129
instance08	11.272513661202186	23.38617149758454	12.796410330340226	13.218384888568634
